Wavelength,H_blocker,K,L,M
7.53012,1.26E-08,0.000112057,0.211432,0.000158787
7.54148,1.03E-08,3.58E-05,0.220448,0.000135183
7.55287,7.46E-09,0.000107288,0.230595,9.63E-05
7.5643,1.16E-08,0.0001688,0.242274,6.56E-05
7.57576,7.03E-09,0.000172615,0.254124,7.68E-05
7.58725,1.86E-08,0.000112534,0.268159,0.000187635
7.59878,2.18E-08,6.63E-05,0.284186,0.000174046
7.61035,2.08E-08,5.87E-05,0.301906,0.000152826
7.62195,2.48E-08,9.85E-05,0.320228,0.000154495
7.63359,5.50E-09,8.54E-05,0.341548,0.000110149
7.64526,2.44E-10,0.000122786,0.363612,0.000170469
7.65697,1.82E-08,0.00017786,0.389046,0.000143528
7.66871,6.39E-09,0.000124931,0.415222,0.000113726
7.68049,2.53E-08,5.63E-05,0.444147,8.13E-05
7.69231,1.48E-08,7.27E-05,0.473489,5.51E-05
7.70416,4.29E-09,0.000187397,0.506257,0.000157356
7.71605,5.33E-09,0.000107288,0.536484,0.000137091
7.72798,1.02E-08,0.000109434,0.568778,0.000116825
7.73994,1.53E-08,4.17E-05,0.597701,4.77E-05
7.75194,5.30E-09,0.000128985,0.627171,0.000107765
7.76398,4.04E-08,0.0001688,0.64894,0.000149727
7.77605,2.41E-08,0.000116825,0.667948,0.000185728
7.78816,3.59E-09,0.000121117,0.679374,9.27E-05
7.80031,2.38E-08,0.000213861,0.684909,6.56E-05
7.8125,7.84E-09,3.03E-05,0.6815,0.000105619
7.82473,4.27E-09,9.25E-05,0.672163,9.58E-05
7.83699,1.86E-08,0.000123501,0.655447,0.000225306
7.84929,1.61E-08,1.17E-05,0.634295,0.000116587
7.86164,3.18E-09,9.42E-05,0.608294,6.68E-06
7.87402,4.26E-09,0.000161648,0.579342,4.72E-05
7.88644,1.24E-08,0.000216246,0.548671,0.000208616
7.89889,1.91E-08,0.00015235,0.517408,0.000117064
7.91139,4.18E-09,0.000172377,0.48668,6.41E-05
7.92393,3.21E-09,0.000240326,0.456376,8.03E-05
7.93651,6.14E-09,3.53E-05,0.428287,0.000198841
7.94913,1.48E-08,0.000130653,0.400893,6.06E-05
7.96178,2.55E-08,0.0002563,0.376397,0.00020504
7.97448,1.49E-08,0.000291824,0.352736,0.000135899
7.98722,1.60E-08,0.000142574,0.331917,0.00014019
8,1.06E-08,3.72E-05,0.312092,0.000172615
8.01282,1.63E-08,0.000201702,0.294596,0.000219584
8.02568,1.79E-09,0.000138044,0.27793,0.000133991
8.03859,2.61E-08,0.000104189,0.26403,0.00016427
8.05153,8.66E-11,0.000240326,0.250098,0.000208378
8.06452,3.79E-09,0.000103712,0.238479,7.49E-05
8.07754,2.21E-08,7.49E-05,0.227344,0.000115871
8.09061,8.16E-09,7.72E-05,0.217516,0.00012207
8.10373,1.14E-08,8.87E-05,0.208212,6.65E-05
8.11688,1.14E-08,6.15E-05,0.200329,0.000187635
8.13008,2.28E-08,7.37E-05,0.192328,1.62E-05
8.14332,3.40E-08,0.000215054,0.185654,0.000113249
8.15661,1.02E-08,4.60E-05,0.17924,0.000206471
8.16993,4.92E-09,6.96E-05,0.17358,7.30E-05
8.18331,1.77E-08,0.000237942,0.168484,0.000140905
8.19672,3.07E-08,0.000155211,0.164188,6.46E-05
8.21018,1.19E-08,3.03E-05,0.160132,0.000104189
8.22368,1.25E-08,7.68E-05,0.156718,0.000151157
8.23723,1.26E-08,0.000189543,0.153586,0.000178337
8.25083,1.19E-08,0.000221968,0.150387,0.000148058
8.26446,3.09E-08,0.000186205,0.147561,8.56E-05
8.27815,1.94E-08,7.22E-05,0.144224,0.000171423
8.29187,2.14E-08,0.000134707,0.141114,0.000143766
8.30565,3.03E-08,0.000130653,0.138185,3.08E-05
8.31947,1.29E-08,0.000229597,0.135733,0.000146151
8.33333,1.64E-08,9.87E-05,0.132335,0.000167847
8.34725,1.57E-09,0.000170946,0.128758,0.000285625
8.3612,1.19E-08,8.08E-05,0.124421,5.65E-05
8.37521,9.60E-09,4.79E-05,0.119703,3.84E-05
8.38926,4.55E-09,5.46E-05,0.114285,0.000235319
8.40336,4.99E-08,0.000123024,0.108713,0.000173807
8.41751,1.58E-08,0.000149012,0.101891,0.000112295
8.4317,9.87E-09,2.29E-05,0.0952113,0.000178099
8.44595,2.33E-08,7.63E-05,0.0882509,0.000357628
8.46024,2.61E-08,0.00020361,0.0807593,0.000202894
8.47458,3.14E-08,0.000121117,0.0734901,0.00035882
8.48896,1.45E-08,0.000171185,0.0663717,0.000463247
8.5034,2.99E-08,0.00013566,0.0592961,0.000471592
8.51789,1.78E-09,0.000138998,0.0525682,0.000383377
8.53242,8.03E-09,0.00022459,0.0464413,0.000426531
8.54701,1.84E-08,0.00011754,0.0407496,0.000367403
8.56164,2.52E-08,0.000245333,0.0358159,0.000334978
8.57633,4.68E-09,0.000182152,0.0312264,0.000559092
8.59107,1.80E-08,0.000104427,0.0270772,0.000406265
8.60585,3.19E-08,0.000150442,0.0231862,0.000310898
8.62069,1.46E-08,0.000144005,0.0202444,0.000431776
8.63558,2.31E-08,0.000137329,0.017545,0.000448704
8.65052,2.36E-08,0.000116348,0.0148449,0.000379085
8.66551,7.82E-09,0.000118017,0.013036,0.000329018
8.68056,8.28E-09,0.000204086,0.0110688,0.000267744
8.69565,2.59E-08,7.15E-05,0.00927186,0.000570297
8.7108,5.28E-08,0.000107288,0.00811935,0.00022459
8.726,1.92E-08,0.00016284,0.0067811,7.15E-05
8.74126,1.66E-08,0.000146151,0.00570321,0.000129938
8.75657,4.63E-09,0.000167608,0.00489306,7.27E-05
8.77193,3.55E-09,5.70E-05,0.00407672,0.000207901
8.78735,1.32E-08,4.82E-05,0.00306034,0.000165939
8.80282,2.09E-08,0.000140905,0.00117612,0.000154734
8.81834,8.18E-09,0.000248432,0.00143337,0.000123262
8.83392,3.42E-08,0.000106573,0.00109315,0.000148058
8.84956,1.99E-08,0.000185013,0.000873804,0.000164509
8.86525,4.52E-08,3.86E-05,0.000264168,0.000120163
8.88099,3.19E-08,0.000115395,0.000431061,0.000121593
8.8968,5.87E-09,0.000169754,0.000124931,0.000144005
8.91266,9.85E-09,0.000180244,0.000442266,4.41E-05
8.92857,6.57E-09,0.000240803,-9.54E-07,0.000130653
8.94454,4.11E-08,0.000154018,0.000168323,7.39E-05
8.96057,2.21E-08,7.72E-05,7.84E-05,0.000156879
8.97666,7.29E-09,0.000127316,0.000380516,0.000109911
8.99281,2.24E-08,0.000123978,0.000474453,4.43E-05
9.00901,3.08E-08,4.53E-05,0.000372171,0.000170469
9.02527,5.21E-09,0.000243664,0.000507593,0.000210762
9.04159,2.01E-08,0.000275612,0.000552177,0.000209093
9.05797,1.97E-08,0.000146866,0.000603437,0.000211954
9.07441,4.83E-08,0.000112534,0.000640631,4.58E-05
9.09091,1.42E-08,4.39E-05,0.000547409,0.000142574
9.10747,1.42E-08,0.000134468,0.0005126,0.000114679
9.12409,6.52E-09,4.82E-05,0.000587463,0.000274897
9.14077,3.37E-08,0.000119924,0.000852585,8.44E-05
9.15751,3.00E-08,9.51E-05,0.000397921,1.48E-05
9.17431,8.40E-09,0.000249624,0.000482798,0.000168323
9.19118,3.18E-09,9.06E-05,0.000545025,0.000141382
9.2081,1.13E-08,9.87E-05,0.000540972,0.000189543
9.22509,6.52E-09,0.000132799,0.000449896,0.000408411
9.24214,2.82E-09,5.32E-05,0.000280619,0.000264645
9.25926,3.54E-09,6.84E-05,0.000378847,0.000361681
9.27644,4.85E-08,7.15E-05,0.000216484,0.000208855
9.29368,5.32E-08,0.000181436,0.000524521,0.000412226
9.31099,7.33E-08,0.000179529,0.000558615,5.22E-05
9.32836,6.50E-08,1.41E-05,0.00054884,0.000482321
9.34579,2.34E-08,6.53E-05,0.000486374,0.000341415
9.3633,2.20E-08,0.000154018,0.000158548,0.000124931
9.38086,2.90E-08,0.000150442,0.00031352,0.000213146
9.3985,4.56E-09,8.58E-06,0.000493526,0.000120401
9.4162,5.09E-10,0.000126839,0.00036788,0.00019598
9.43396,4.03E-08,9.66E-05,0.000170469,0.000245094
9.4518,2.40E-08,0.000155449,0.000156641,0.000144482
9.4697,2.91E-08,0.000194788,0.000175714,9.13E-05
9.48767,4.31E-08,-3.60E-05,0.000419855,0.000277519
9.5057,2.30E-08,0.000124693,0.000250816,0.000185966
9.52381,5.44E-08,0.000180244,8.63E-05,0.0001266
9.54198,6.05E-08,0.000216246,0.000196934,0.0003016
9.56023,3.36E-08,0.000104427,0.000161648,0.000142574
9.57854,1.30E-08,0.000290871,0.000136852,6.89E-05
9.59693,3.59E-09,0.000283957,0.000112057,0.000170946
9.61538,1.12E-08,0.000100374,0.000339508,0.000122309
9.63391,5.39E-08,0.000114679,0.000174999,0.000105381
9.65251,9.59E-09,0.000250578,0.000158548,9.32E-05
9.67118,-1.98E-09,0.000227213,6.91E-06,3.48E-05
9.68992,5.47E-08,0.000225306,0.000496387,0.00013113
9.70874,8.31E-09,0.000200748,0.000272512,7.37E-05
9.72763,1.84E-08,0.000102758,0.000123262,0.000112295
9.74659,7.54E-09,0.000203848,0.00035286,8.27E-05
9.76562,3.53E-08,0.000316143,0.000133753,0.000103474
9.78474,1.24E-07,0.000138998,0.000305176,4.27E-05
9.80392,1.15E-08,0.000155211,0.000402927,0.000301123
9.82318,2.89E-08,0.000419855,6.13E-05,0.000128508
9.84252,2.22E-08,0.00020957,0.000326395,0.000184059
9.86193,3.13E-09,0.000133753,0.000350714,0.000204563
9.88142,4.98E-08,0.000249386,0.000371456,0.000235081
9.90099,4.23E-08,7.41E-05,0.00019598,0.000500202
9.92063,3.21E-08,0.000228405,0.000146389,0.000176668
9.94036,4.80E-08,0.000500679,0.000160217,0.00023365
9.96016,4.31E-08,0.000189304,0.000219822,0.000166655
9.98004,4.69E-08,0.0001266,0.000247717,0.000277758
10,3.18E-08,0.000209331,0.00019145,0.000183105
10.02,1.98E-08,0.000295639,0.000171423,0.000171423
10.0402,2.00E-08,0.000198603,0.000237703,0.000268221
10.0604,1.27E-08,0.000241041,0.000115156,0.000192642
10.0806,1.69E-08,0.000134468,0.000188112,0.000120163
10.101,2.59E-08,9.04E-05,0.000166178,0.000151634
10.1215,7.75E-09,0.000144005,0.000125885,0.000211477
10.142,1.91E-08,0.000222206,0.000247002,0.000138044
10.1626,4.75E-08,0.000144482,8.08E-05,0.000122547
10.1833,9.17E-09,0.000133276,0.00024581,0.000381947
10.2041,1.40E-09,0.000225067,0.000294208,5.41E-05
10.2249,2.00E-08,0.000150919,6.44E-05,0.000237942
10.2459,1.02E-08,0.000160694,0.000189543,8.46E-05
10.2669,6.78E-08,7.87E-05,6.25E-05,0.000247955
10.2881,1.92E-08,0.000186205,9.25E-05,0.000180244
10.3093,3.84E-08,2.00E-05,0.000145435,7.84E-05
10.3306,6.22E-08,0.000199318,0.000123262,0.000288725
10.352,1.14E-08,0.00042963,8.30E-05,0.000118732
10.3734,3.88E-08,0.000178337,0.000298023,6.53E-05
10.395,4.39E-08,0.000257492,0.000210762,8.20E-05
10.4167,3.31E-08,8.08E-05,0.000148773,0.000161886
10.4384,1.17E-08,0.00010109,0.000237942,0.00011301
10.4603,3.27E-08,8.23E-05,0.000312567,0.000244617
10.4822,2.83E-08,0.000123262,0.000336885,0.000186443
10.5042,2.76E-08,0.000295639,9.01E-05,0.00019908
10.5263,1.20E-08,0.000272989,0.000257015,0.000133276
10.5485,3.05E-08,0.000227928,0.000295401,0.000169039
10.5708,7.20E-08,0.000240803,0.00011301,0.000104666
10.5932,2.58E-08,0.000244856,0.000137091,0.000234127
10.6157,1.64E-08,0.000303268,0.000198603,0.000242233
10.6383,2.41E-08,0.00012064,0.000496387,3.65E-05
10.661,2.34E-08,9.13E-05,0.000232458,0.000369072
10.6838,6.53E-08,0.000267744,5.56E-05,0.000356674
10.7066,6.46E-08,0.000145197,0.000103474,0.000470638
10.7296,2.17E-08,0.000170469,6.22E-05,0.000160694
10.7527,1.17E-07,0.000221491,0.000482798,0.000231743
10.7759,5.95E-08,0.000129938,0.000291348,0.00023222
10.7991,1.16E-07,0.000125885,0.000326634,1.17E-05
10.8225,8.86E-08,0.00015831,0.000514984,0.000485182
10.846,1.03E-07,0.000332117,0.000695229,0.000217438
10.8696,8.77E-08,0.000157118,0.00119805,0.000198603
10.8932,3.77E-08,0.000388384,0.00163579,0.000393629
10.917,1.54E-08,4.65E-05,0.00221014,0.000353813
10.9409,5.64E-08,0.000262022,0.00319266,0.00101233
10.9649,7.17E-08,0.000108004,0.00422525,0.000322819
10.989,1.13E-08,8.80E-05,0.00544381,0.00115704
11.0132,4.31E-08,0.000396252,0.00707054,0.00165272
11.0375,4.27E-08,0.000292301,0.00877214,0.00219202
11.0619,5.34E-08,0.000164986,0.0111988,0.0031271
11.0865,1.35E-08,0.000279903,0.0135112,0.00413966
11.1111,2.37E-08,0.000170231,0.0169911,0.00503159
11.1359,1.07E-07,0.000393629,0.0208554,0.006778
11.1607,2.64E-07,0.000422239,0.0252216,0.00825691
11.1857,6.10E-08,0.000127316,0.0299847,0.00996757
11.2108,9.00E-08,0.000320435,0.0349276,0.0118923
11.236,2.97E-08,0.000155211,0.040699,0.0142734
11.2613,5.66E-08,0.00014019,0.0461411,0.0161581
11.2867,3.50E-08,0.000113726,0.0519321,0.0179741
11.3122,4.26E-08,0.000676394,0.0581834,0.020575
11.3379,5.19E-08,0.000691175,0.0640945,0.0229204
11.3636,1.18E-07,0.000203848,0.0707398,0.0257034
11.3895,6.17E-08,0.000152588,0.0776572,0.0285893
11.4155,2.58E-07,0.000337362,0.0840428,0.0323322
11.4416,6.78E-08,0.000309706,0.0912554,0.0362976
11.4679,2.71E-08,7.15E-05,0.0984666,0.0409014
11.4943,8.87E-08,0.000112534,0.105648,0.0456984
11.5207,7.65E-08,0.000261307,0.112628,0.051655
11.5473,4.00E-08,0.000325441,0.120653,0.0579417
11.5741,1.07E-07,0.00027442,0.12873,0.0649817
11.6009,6.38E-08,0.000141859,0.137337,0.0723438
11.6279,1.00E-07,0.000246048,0.144916,0.0809343
11.655,7.14E-09,0.000364304,0.153358,0.0906682
11.6822,3.64E-08,0.000124216,0.161584,0.100679
11.7096,4.28E-08,0.000321865,0.170415,0.112154
11.7371,5.90E-08,0.000149965,0.178463,0.122627
11.7647,9.53E-08,0.000233889,0.186699,0.133456
11.7925,8.44E-08,0.000348568,0.19431,0.142629
11.8203,4.25E-08,0.000359774,0.202852,0.150494
11.8483,5.42E-08,0.000395536,0.209351,0.155939
11.8765,2.19E-08,0.000396252,0.215358,0.158947
11.9048,3.07E-08,0.000221491,0.220316,0.159416
11.9332,7.65E-08,-1.53E-05,0.222858,0.157541
11.9617,7.49E-08,0.000198364,0.22409,0.153139
11.9904,8.82E-08,0.000175714,0.22261,0.146511
12.0192,1.51E-08,0.000277042,0.219651,0.139125
12.0482,3.05E-08,0.000403643,0.216991,0.131413
12.0773,3.12E-08,9.06E-05,0.213874,0.123811
12.1065,7.25E-08,0.000228643,0.20908,0.115939
12.1359,6.29E-08,0.000568151,0.204785,0.108185
12.1655,2.37E-07,0.000249147,0.197798,0.100938
12.1951,1.66E-07,0.000178099,0.192637,0.0935118
12.2249,8.45E-08,0.000205278,0.187654,0.0876386
12.2549,1.00E-07,0.000296593,0.181748,0.0818212
12.285,2.03E-08,0.000323057,0.174252,0.0759454
12.3153,3.09E-07,0.000362396,0.166643,0.0703876
12.3457,6.91E-08,0.000229359,0.158651,0.0649819
12.3762,7.04E-08,0.000834465,0.153179,0.0617254
12.4069,5.18E-08,0.000287056,0.144977,0.0572145
12.4378,5.34E-08,0.000262976,0.138285,0.0536432
12.4688,1.65E-08,5.01E-06,0.130265,0.0498779
12.5,1.89E-07,0.000206947,0.121142,0.0454927
12.5313,6.80E-08,0.000712156,0.113778,0.0421233
12.5628,5.47E-08,0.000567675,0.107433,0.0394509
12.5945,1.36E-07,0.000334501,0.101013,0.0375164
12.6263,8.29E-08,0.000472307,0.0957508,0.0357387
12.6582,3.00E-08,0.000519514,0.0913448,0.0344648
12.6904,6.83E-08,0.00036931,0.0869873,0.0325344
12.7226,6.68E-08,0.000248432,0.0826337,0.0314519
12.7551,5.12E-09,0.000303507,0.0792823,0.0303457
12.7877,9.66E-08,0.000151873,0.0759194,0.0291805
12.8205,6.65E-08,0.000210762,0.0733001,0.0289037
12.8535,3.33E-08,0.000171661,0.0706849,0.0278878
12.8866,8.79E-08,0.000684261,0.0681841,0.0270605
12.9199,3.67E-08,0.000390291,0.0663388,0.0269306
12.9534,3.67E-08,8.39E-05,0.0638275,0.0268474
12.987,2.64E-08,0.000405312,0.0621703,0.0259497
13.0208,1.62E-07,0.000255585,0.0606902,0.025938
13.0548,5.88E-08,0.000401974,0.0594339,0.0255032
13.089,1.84E-08,9.08E-05,0.0583963,0.0254147
13.1234,2.04E-07,0.000511646,0.0569739,0.0250483
13.1579,2.05E-07,0.000476122,0.056531,0.0245779
13.1926,2.68E-08,0.000442982,0.0550416,0.0246182
13.2275,6.18E-09,0.000226021,0.0544012,0.0245507
13.2626,1.73E-07,0.000230789,0.0538461,0.0244143
13.2979,8.94E-08,0.000221014,0.0525567,0.024672
13.3333,2.17E-08,0.000348568,0.052254,0.0243831
13.369,7.03E-08,0.000624895,0.0513034,0.0243564
13.4048,9.90E-08,0.000633001,0.0498338,0.0238073
13.4409,5.20E-08,0.000381231,0.0487325,0.0235522
13.4771,2.04E-07,0.000411272,0.0482957,0.0239701
13.5135,1.18E-07,0.000391007,0.0489929,0.0239987
13.5501,1.03E-07,0.00020957,0.0496171,0.0245097
13.587,2.13E-07,0.000433445,0.0501506,0.0244825
13.624,1.09E-07,0.000408411,0.0509446,0.0250273
13.6612,1.15E-07,0.000344753,0.0512268,0.0256014
13.6986,2.16E-07,0.000637293,0.0520341,0.0256505
13.7363,2.76E-07,0.000356674,0.0518489,0.025697
13.7741,1.15E-07,0.000254631,0.0525875,0.0263019
13.8122,3.27E-07,0.000409365,0.0532019,0.0264816
13.8504,2.36E-07,0.000349045,0.0535395,0.0260656
13.8889,1.72E-07,0.000373363,0.0538824,0.0265446
13.9276,6.84E-08,0.000567436,0.0553346,0.0272953
13.9665,4.95E-08,0.000547171,0.0572998,0.0274971
14.0056,1.85E-07,0.000456572,0.057502,0.0274999
14.0449,5.64E-08,0.000563145,0.0580397,0.0265272
14.0845,2.75E-07,0.000573158,0.0565124,0.026283
14.1243,2.21E-07,0.00100756,0.0571265,0.0257561
14.1643,9.31E-08,0.00050807,0.0559223,0.0254006
14.2045,3.04E-07,0.000295162,0.0555494,0.024436
14.245,8.05E-08,0.000519276,0.0553541,0.0246801
14.2857,4.89E-08,0.000433922,0.0541856,0.0232129
14.3266,1.56E-07,0.000865936,0.05373,0.022758
14.3678,1.72E-07,0.000213385,0.0527008,0.0218246
14.4092,1.40E-07,0.000523567,0.0518243,0.021549
14.4509,1.93E-07,0.000627279,0.0511262,0.0207322
14.4928,3.55E-07,0.000591755,0.0508723,0.0206087
14.5349,4.71E-07,7.65E-05,0.0501795,0.0195375
14.5773,2.10E-07,0.000146866,0.0500538,0.0188811
14.6199,3.65E-07,0.000222444,0.0491564,0.0190506
14.6628,1.40E-07,0.00016737,0.0488155,0.0190713
14.7059,4.35E-07,0.000277758,0.0490076,0.0186403
14.7493,2.75E-07,0.000579119,0.0488737,0.018379
14.7929,9.96E-08,0.00103593,0.0488083,0.0177512
14.8368,1.92E-07,0.000475407,0.0479963,0.0176945
14.881,1.67E-07,0.00036335,0.0483127,0.0176535
14.9254,2.72E-07,0.000659704,0.0480876,0.0177712
14.9701,3.73E-07,0.00060606,0.0493133,0.0161836
15.015,9.21E-08,0.000714779,0.0491438,0.0180497
15.0602,1.79E-07,0.000383377,0.0495055,0.0183818
15.1057,1.29E-07,0.000576496,0.0503747,0.0174866
15.1515,1.58E-08,0.000220537,0.051564,0.018333
15.1976,1.19E-07,0.000391007,0.052356,0.0184245
15.2439,1.80E-07,0.000162363,0.0537605,0.0197864
15.2905,4.49E-07,0.000633478,0.0548425,0.0195329
15.3374,9.25E-08,0.000436783,0.0557353,0.0203965
15.3846,5.64E-07,0.000772476,0.0572131,0.0220721
15.4321,1.40E-07,0.000290632,0.059386,0.0225103
15.4799,1.96E-07,0.000746727,0.0615795,0.0220647
15.528,4.00E-07,0.00040412,0.0642316,0.023659
15.5763,2.99E-07,0.000864506,0.0656056,0.0249634
15.625,3.50E-07,0.000632763,0.0679772,0.0261886
15.674,1.84E-07,0.000124216,0.0703256,0.0268738
15.7233,2.17E-07,0.000653744,0.0739954,0.0292654
15.7729,9.60E-08,0.000723839,0.0760548,0.0301366
15.8228,1.66E-07,0.000270367,0.0725212,0.0284615
15.873,2.77E-07,0.000606537,0.0645137,0.0255017
15.9236,1.60E-07,0.000587463,0.0576949,0.0233069
15.9744,5.47E-07,0.000511646,0.0530484,0.0207353
16.0256,6.11E-07,0.000313759,0.0539029,0.0229318
16.0772,3.60E-07,0.0002985,0.0581186,0.0246475
16.129,3.38E-07,0.000439644,0.0613344,0.0250039
16.1812,4.41E-07,0.000415087,0.0647049,0.027514
16.2338,4.98E-07,0.000181198,0.0662971,0.0292273
16.2866,1.29E-07,0.000365972,0.0651367,0.0289197
16.3399,6.77E-08,0.00078249,0.069483,0.0315185
16.3934,3.08E-08,0.000662327,0.0776575,0.0374465
16.4474,3.25E-07,0.0016017,0.0839932,0.0423915
16.5017,9.30E-07,0.00102925,0.0924003,0.0479984
16.5563,3.71E-07,0.000218868,0.103737,0.0553362
16.6113,5.55E-07,0.000994682,0.119448,0.065598
16.6667,8.50E-07,0.00163031,0.130926,0.0739489
16.7224,1.80E-07,0.000696421,0.14087,0.0843051
16.7785,5.99E-07,8.80E-05,0.150052,0.0917325
16.835,7.99E-07,0.00107813,0.15824,0.0999196
16.8919,2.27E-07,0.000895977,0.163826,0.106478
16.9492,1.29E-07,0.000235081,0.169255,0.113171
17.0068,9.59E-07,0.00048089,0.170539,0.117865
17.0648,5.30E-07,0.000755549,0.172655,0.121067
17.1233,1.10E-06,0.000515461,0.171827,0.122955
17.1821,-2.20E-08,0.000831842,0.171786,0.125519
17.2414,2.86E-07,0.000942707,0.170357,0.124526
17.301,3.01E-07,0.000946045,0.166443,0.122946
17.3611,1.82E-07,0.00094223,0.163455,0.122585
17.4216,5.31E-07,0.000953913,0.159576,0.117513
17.4825,1.23E-07,0.000891685,0.151518,0.11172
17.5439,1.07E-06,0.000779867,0.144969,0.106454
17.6056,5.14E-07,0.000952959,0.140644,0.10192
17.6678,1.99E-07,0.00119638,0.13677,0.0977056
17.7305,6.26E-07,0.00146675,0.132462,0.0930746
17.7936,3.61E-07,0.000353098,0.127589,0.087719
17.8571,2.66E-07,0.00066781,0.123309,0.0822058
17.9211,1.02E-06,0.000480652,0.118778,0.077111
17.9856,7.70E-07,0.00124001,0.113431,0.0736182
18.0505,7.26E-07,0.0011847,0.109559,0.0673938
18.1159,5.09E-07,0.000894785,0.104701,0.0632286
18.1818,9.78E-07,0.00119805,0.099802,0.0584679
18.2482,1.48E-07,0.00119662,0.095468,0.0551372
18.315,4.78E-07,0.000421286,0.0921912,0.0509038
18.3824,7.80E-07,0.000423431,0.0896018,0.0483995
18.4502,4.39E-07,0.000864029,0.0850883,0.0446973
18.5185,1.45E-06,0.000749588,0.0809212,0.0418441
18.5874,1.11E-07,0.00191379,0.0792139,0.041595
18.6567,9.54E-07,0.000467539,0.0771341,0.0370362
18.7266,2.24E-06,0.000386238,0.0749493,0.0357895
18.797,2.25E-07,0.000806808,0.072197,0.0345106
18.8679,1.12E-06,0.000747442,0.0693746,0.0321116
18.9394,1.92E-07,0.000947237,0.0686886,0.0303199
19.0114,1.71E-06,0.000853062,0.0665982,0.0297525
19.084,1.42E-06,0.000221014,0.0651917,0.0295956
19.1571,5.84E-07,0.000667334,0.0627971,0.0274432
19.2308,7.46E-07,0.00170779,0.0599468,0.0258608
19.305,3.38E-07,0.00147557,0.0524643,0.0222986
19.3798,1.18E-06,0.000645876,0.05213,0.0227728
19.4553,4.82E-07,0.000322819,0.0564454,0.0248649
19.5312,2.05E-06,0.000435352,0.0570703,0.0239253
19.6078,6.58E-07,0.000577688,0.056844,0.0241101
19.685,3.99E-07,0.000796795,0.0576937,0.024812
19.7628,6.51E-07,0.000738382,0.0587227,0.0262249
19.8413,5.96E-07,0.00108051,0.0579517,0.025599
19.9203,5.96E-07,0.0010376,0.0574756,0.025188
20,6.19E-07,0.0015378,0.0574768,0.0241806
20.0803,1.59E-06,0.000856161,0.0573809,0.025609
20.1613,1.74E-06,0.000308037,0.0575664,0.0251243
20.2429,8.25E-07,0.000892878,0.0569017,0.0251901
20.3252,3.83E-06,0.000734329,0.0566118,0.0216908
20.4082,2.12E-06,0.000473261,0.0568414,0.0221455
20.4918,1.29E-06,0.00178719,0.0535748,0.0220294
20.5761,5.39E-07,0.00192952,0.0536342,0.0223522
20.6612,8.17E-07,0.000279427,0.0537875,0.0223301
20.7469,3.47E-07,0.000574112,0.0540483,0.0210931
20.8333,1.33E-06,0.00120044,0.0544302,0.0205436
20.9205,7.44E-07,0.000926018,0.0536294,0.0222661
21.0084,4.10E-06,0.00100803,0.0509882,0.020767
21.097,1.61E-06,0.00173902,0.0511954,0.0216756
21.1864,3.61E-07,0.00216699,0.0481491,0.0198367
21.2766,1.70E-06,0.00118899,0.0464199,0.0189688
21.3675,1.51E-06,0.000803947,0.0462,0.0167675
21.4592,5.51E-07,0.00147605,0.0439105,0.0172482
21.5517,0,0.000968933,0.0431476,0.0177059
21.645,2.41E-07,-1.12E-05,0.0421112,0.0156875
21.7391,1.61E-06,0.00094986,0.0401354,0.0157666
21.8341,3.19E-06,0.00130916,0.0377335,0.0153787
21.9298,3.68E-06,0.00102711,0.0393143,0.0149441
22.0264,4.85E-06,0.00221372,0.0384209,0.0130169
22.1239,2.84E-06,0.00151873,0.034081,0.0112438
22.2222,2.68E-06,0.00427103,0.03462,0.0132954
22.3214,2.88E-06,0.00423455,0.0368988,0.013068
22.4215,1.51E-06,0.00162888,0.0340202,0.0116689
22.5225,7.15E-07,0.0041821,0.0317793,0.01336
22.6244,2.64E-06,0.00207734,0.0279765,0.00877476
22.7273,2.93E-06,0.00108528,0.0289106,0.00813341
22.8311,9.27E-06,0.00533843,0.0290904,0.00919104
22.9358,9.55E-06,0.00255251,0.0267036,0.00934696
23.0415,6.90E-06,0.00266933,0.0312841,0.00601172
23.1481,1.37E-05,0.00145125,0.0260005,0.0137808
23.2558,9.70E-06,0.00471735,0.0261891,0.00877976
23.3645,1.47E-05,0.00067687,0.025661,0.00720382
23.4742,8.51E-06,0.000974894,0.0259023,0.0088172
23.5849,4.66E-05,0.00420213,0.018316,0.00718379
23.6967,3.80E-05,0.00487757,0.0279493,0.00758195
23.8095,4.86E-05,0.00317574,0.0234539,0.0136776
23.9234,2.75E-05,0.00178742,0.0204005,0.00765014
24.0385,2.92E-05,0.00248456,0.021889,0.001647
24.1546,5.11E-05,0.00509047,0.0220466,0.00418353
24.2718,1.49E-05,0.00162864,0.0236425,0.0055964
24.3902,2.02E-05,0.00402546,0.0223553,0.00849247
24.5098,5.60E-05,0.00517798,0.0286171,0.00941992
24.6305,1.44E-05,-0.000980377,0.0339999,0.0012033
